代码,名称,上市日期,行业,板块,交易所,上市年份
300835,龙磁科技,2020-05-25,C 制造业,创业板,SZSE,2020.0
300836,佰奥智能,2020-05-28,C 制造业,创业板,SZSE,2020.0
300837,浙矿股份,2020-06-05,C 制造业,创业板,SZSE,2020.0
300838,浙江力诺,2020-06-08,C 制造业,创业板,SZSE,2020.0
300839,博汇股份,2020-06-30,C 制造业,创业板,SZSE,2020.0
300840,酷特智能,2020-07-08,C 制造业,创业板,SZSE,2020.0
300841,康华生物,2020-06-16,C 制造业,创业板,SZSE,2020.0
300842,帝科股份,2020-06-18,C 制造业,创业板,SZSE,2020.0
300843,胜蓝股份,2020-07-02,C 制造业,创业板,SZSE,2020.0
300844,山水比德,2021-08-13,M 科研服务,创业板,SZSE,2021.0
300845,捷安高科,2020-07-03,I 信息技术,创业板,SZSE,2020.0
300846,首都在线,2020-07-01,I 信息技术,创业板,SZSE,2020.0
300847,中船汉光,2020-07-09,C 制造业,创业板,SZSE,2020.0
300848,美瑞新材,2020-07-20,C 制造业,创业板,SZSE,2020.0
300849,锦盛新材,2020-07-10,C 制造业,创业板,SZSE,2020.0
300850,新强联,2020-07-13,C 制造业,创业板,SZSE,2020.0
300851,交大思诺,2020-07-17,I 信息技术,创业板,SZSE,2020.0
300852,四会富仕,2020-07-13,C 制造业,创业板,SZSE,2020.0
300853,申昊科技,2020-07-24,C 制造业,创业板,SZSE,2020.0
300854,中兰环保,2021-09-16,N 公共环保,创业板,SZSE,2021.0
300855,图南股份,2020-07-23,C 制造业,创业板,SZSE,2020.0
300856,科思股份,2020-07-22,C 制造业,创业板,SZSE,2020.0
300857,协创数据,2020-07-27,C 制造业,创业板,SZSE,2020.0
300858,科拓生物,2020-07-27,C 制造业,创业板,SZSE,2020.0
300859,西域旅游,2020-08-06,N 公共环保,创业板,SZSE,2020.0
300860,锋尚文化,2020-08-24,R 文化传播,创业板,SZSE,2020.0
300861,美畅股份,2020-08-24,C 制造业,创业板,SZSE,2020.0
300862,蓝盾光电,2020-08-24,C 制造业,创业板,SZSE,2020.0
300863,卡倍亿,2020-08-24,C 制造业,创业板,SZSE,2020.0
300864,南大环境,2020-08-24,L 商务服务,创业板,SZSE,2020.0
300865,大宏立,2020-08-24,C 制造业,创业板,SZSE,2020.0
300866,安克创新,2020-08-24,C 制造业,创业板,SZSE,2020.0
300867,圣元环保,2020-08-24,N 公共环保,创业板,SZSE,2020.0
300868,杰美特,2020-08-24,C 制造业,创业板,SZSE,2020.0
300869,康泰医学,2020-08-24,C 制造业,创业板,SZSE,2020.0
300870,欧陆通,2020-08-24,C 制造业,创业板,SZSE,2020.0
300871,回盛生物,2020-08-24,C 制造业,创业板,SZSE,2020.0
300872,天阳科技,2020-08-24,I 信息技术,创业板,SZSE,2020.0
300873,海晨股份,2020-08-24,G 运输仓储,创业板,SZSE,2020.0
300875,捷强装备,2020-08-24,C 制造业,创业板,SZSE,2020.0
300876,蒙泰高新,2020-08-24,C 制造业,创业板,SZSE,2020.0
300877,金春股份,2020-08-24,C 制造业,创业板,SZSE,2020.0
300878,维康药业,2020-08-24,C 制造业,创业板,SZSE,2020.0
300879,大叶股份,2020-09-01,C 制造业,创业板,SZSE,2020.0
300880,迦南智能,2020-09-01,C 制造业,创业板,SZSE,2020.0
300881,盛德鑫泰,2020-09-01,C 制造业,创业板,SZSE,2020.0
300882,万胜智能,2020-09-10,C 制造业,创业板,SZSE,2020.0
300883,龙利得,2020-09-10,C 制造业,创业板,SZSE,2020.0
300884,狄耐克,2020-11-12,C 制造业,创业板,SZSE,2020.0
300885,海昌新材,2020-09-10,C 制造业,创业板,SZSE,2020.0
300886,华业香料,2020-09-16,C 制造业,创业板,SZSE,2020.0
300887,谱尼测试,2020-09-16,M 科研服务,创业板,SZSE,2020.0
300888,稳健医疗,2020-09-17,C 制造业,创业板,SZSE,2020.0
300889,爱克股份,2020-09-16,C 制造业,创业板,SZSE,2020.0
300890,翔丰华,2020-09-17,C 制造业,创业板,SZSE,2020.0
300891,惠云钛业,2020-09-17,C 制造业,创业板,SZSE,2020.0
300892,品渥食品,2020-09-24,F 批发零售,创业板,SZSE,2020.0
300893,松原安全,2020-09-24,C 制造业,创业板,SZSE,2020.0
300894,火星人,2020-12-31,C 制造业,创业板,SZSE,2020.0
300895,铜牛信息,2020-09-24,I 信息技术,创业板,SZSE,2020.0
300896,爱美客,2020-09-28,C 制造业,创业板,SZSE,2020.0
300897,山科智能,2020-09-28,C 制造业,创业板,SZSE,2020.0
300898,熊猫乳品,2020-10-16,C 制造业,创业板,SZSE,2020.0
300899,*ST凯鑫,2020-10-16,N 公共环保,创业板,SZSE,2020.0
300900,广联航空,2020-10-29,C 制造业,创业板,SZSE,2020.0
300901,中胤时尚,2020-10-29,M 科研服务,创业板,SZSE,2020.0
300902,国安达,2020-10-29,C 制造业,创业板,SZSE,2020.0
300903,科翔股份,2020-11-05,C 制造业,创业板,SZSE,2020.0
300904,威力传动,2023-08-09,C 制造业,创业板,SZSE,2023.0
300905,宝丽迪,2020-11-05,C 制造业,创业板,SZSE,2020.0
300906,日月明,2020-11-05,C 制造业,创业板,SZSE,2020.0
300907,康平科技,2020-11-18,C 制造业,创业板,SZSE,2020.0
300908,仲景食品,2020-11-23,C 制造业,创业板,SZSE,2020.0
300909,汇创达,2020-11-18,C 制造业,创业板,SZSE,2020.0
300910,瑞丰新材,2020-11-27,C 制造业,创业板,SZSE,2020.0
300911,亿田智能,2020-12-03,C 制造业,创业板,SZSE,2020.0
300912,凯龙高科,2020-12-07,N 公共环保,创业板,SZSE,2020.0
300913,兆龙互连,2020-12-07,C 制造业,创业板,SZSE,2020.0
300915,海融科技,2020-12-02,C 制造业,创业板,SZSE,2020.0
300916,朗特智能,2020-12-02,C 制造业,创业板,SZSE,2020.0
300917,特发服务,2020-12-21,K 房地产,创业板,SZSE,2020.0
300918,南山智尚,2020-12-22,C 制造业,创业板,SZSE,2020.0
300919,中伟股份,2020-12-23,C 制造业,创业板,SZSE,2020.0
300920,润阳科技,2020-12-25,C 制造业,创业板,SZSE,2020.0
300921,南凌科技,2020-12-22,I 信息技术,创业板,SZSE,2020.0
300922,天秦装备,2020-12-25,C 制造业,创业板,SZSE,2020.0
300923,研奥股份,2020-12-24,C 制造业,创业板,SZSE,2020.0
300925,法本信息,2020-12-30,I 信息技术,创业板,SZSE,2020.0
300926,博俊科技,2021-01-07,C 制造业,创业板,SZSE,2021.0
300927,江天化学,2021-01-07,C 制造业,创业板,SZSE,2021.0
300928,华安鑫创,2021-01-06,M 科研服务,创业板,SZSE,2021.0
300929,华骐环保,2021-01-20,N 公共环保,创业板,SZSE,2021.0
300930,屹通新材,2021-01-21,C 制造业,创业板,SZSE,2021.0
300931,通用电梯,2021-01-21,C 制造业,创业板,SZSE,2021.0
300932,三友联众,2021-01-22,C 制造业,创业板,SZSE,2021.0
300933,中辰股份,2021-01-22,C 制造业,创业板,SZSE,2021.0
300935,盈建科,2021-01-20,I 信息技术,创业板,SZSE,2021.0
300936,中英科技,2021-01-26,C 制造业,创业板,SZSE,2021.0
300937,药易购,2021-01-27,F 批发零售,创业板,SZSE,2021.0
300938,信测标准,2021-01-27,M 科研服务,创业板,SZSE,2021.0
300939,秋田微,2021-01-28,C 制造业,创业板,SZSE,2021.0
300940,南极光,2021-02-03,C 制造业,创业板,SZSE,2021.0
300941,创识科技,2021-02-09,I 信息技术,创业板,SZSE,2021.0
300942,易瑞生物,2021-02-09,C 制造业,创业板,SZSE,2021.0
300943,春晖智控,2021-02-10,C 制造业,创业板,SZSE,2021.0
300945,曼卡龙,2021-02-10,F 批发零售,创业板,SZSE,2021.0
300946,恒而达,2021-02-08,C 制造业,创业板,SZSE,2021.0
300947,德必集团,2021-02-10,L 商务服务,创业板,SZSE,2021.0
300948,冠中生态,2021-02-25,N 公共环保,创业板,SZSE,2021.0
300949,奥雅股份,2021-02-26,M 科研服务,创业板,SZSE,2021.0
300950,德固特,2021-03-03,C 制造业,创业板,SZSE,2021.0
300951,博硕科技,2021-02-26,C 制造业,创业板,SZSE,2021.0
300952,恒辉安防,2021-03-11,C 制造业,创业板,SZSE,2021.0
300953,震裕科技,2021-03-18,C 制造业,创业板,SZSE,2021.0
300955,嘉亨家化,2021-03-24,C 制造业,创业板,SZSE,2021.0
300956,英力股份,2021-03-26,C 制造业,创业板,SZSE,2021.0
300957,贝泰妮,2021-03-25,C 制造业,创业板,SZSE,2021.0
300958,建工修复,2021-03-29,N 公共环保,创业板,SZSE,2021.0
300959,线上线下,2021-03-22,I 信息技术,创业板,SZSE,2021.0
300960,通业科技,2021-03-29,C 制造业,创业板,SZSE,2021.0
300961,深水海纳,2021-03-30,N 公共环保,创业板,SZSE,2021.0
300962,中金辐照,2021-04-09,C 制造业,创业板,SZSE,2021.0
300963,中洲特材,2021-04-09,C 制造业,创业板,SZSE,2021.0
300964,本川智能,2021-08-05,C 制造业,创业板,SZSE,2021.0
300965,恒宇信通,2021-04-02,C 制造业,创业板,SZSE,2021.0
300966,共同药业,2021-04-09,C 制造业,创业板,SZSE,2021.0
300967,晓鸣股份,2021-04-13,A 农林牧渔,创业板,SZSE,2021.0
300968,格林精密,2021-04-15,C 制造业,创业板,SZSE,2021.0
300969,恒帅股份,2021-04-12,C 制造业,创业板,SZSE,2021.0
300970,华绿生物,2021-04-12,A 农林牧渔,创业板,SZSE,2021.0
300971,博亚精工,2021-04-15,C 制造业,创业板,SZSE,2021.0
300972,万辰集团,2021-04-19,F 批发零售,创业板,SZSE,2021.0
300973,立高食品,2021-04-15,C 制造业,创业板,SZSE,2021.0
300975,商络电子,2021-04-21,F 批发零售,创业板,SZSE,2021.0
300976,达瑞电子,2021-04-19,C 制造业,创业板,SZSE,2021.0
300977,深圳瑞捷,2021-04-20,M 科研服务,创业板,SZSE,2021.0
300978,东箭科技,2021-04-26,C 制造业,创业板,SZSE,2021.0
300979,华利集团,2021-04-26,C 制造业,创业板,SZSE,2021.0
300980,祥源新材,2021-04-21,C 制造业,创业板,SZSE,2021.0
300981,中红医疗,2021-04-27,C 制造业,创业板,SZSE,2021.0
300982,苏文电能,2021-04-27,E 建筑业,创业板,SZSE,2021.0
300983,尤安设计,2021-04-20,M 科研服务,创业板,SZSE,2021.0
300984,金沃股份,2021-06-18,C 制造业,创业板,SZSE,2021.0
300985,致远新能,2021-04-29,C 制造业,创业板,SZSE,2021.0
300986,志特新材,2021-04-30,C 制造业,创业板,SZSE,2021.0
300987,川网传媒,2021-05-11,I 信息技术,创业板,SZSE,2021.0
300988,津荣天宇,2021-05-12,C 制造业,创业板,SZSE,2021.0
300989,蕾奥规划,2021-05-07,M 科研服务,创业板,SZSE,2021.0
300990,同飞股份,2021-05-12,C 制造业,创业板,SZSE,2021.0
300991,创益通,2021-05-20,C 制造业,创业板,SZSE,2021.0
300992,泰福泵业,2021-05-25,C 制造业,创业板,SZSE,2021.0
300993,玉马科技,2021-05-24,C 制造业,创业板,SZSE,2021.0
300994,久祺股份,2021-08-12,C 制造业,创业板,SZSE,2021.0
300995,奇德新材,2021-05-26,C 制造业,创业板,SZSE,2021.0
300996,普联软件,2021-06-03,I 信息技术,创业板,SZSE,2021.0
300997,欢乐家,2021-06-02,C 制造业,创业板,SZSE,2021.0
300998,宁波方正,2021-06-02,C 制造业,创业板,SZSE,2021.0
300999,金龙鱼,2020-10-15,C 制造业,创业板,SZSE,2020.0
301000,肇民科技,2021-05-28,C 制造业,创业板,SZSE,2021.0
301001,凯淳股份,2021-05-28,F 批发零售,创业板,SZSE,2021.0
301002,崧盛股份,2021-06-07,C 制造业,创业板,SZSE,2021.0
301003,江苏博云,2021-06-01,C 制造业,创业板,SZSE,2021.0
301004,嘉益股份,2021-06-25,C 制造业,创业板,SZSE,2021.0
301005,超捷股份,2021-06-01,C 制造业,创业板,SZSE,2021.0
301006,迈拓股份,2021-06-07,C 制造业,创业板,SZSE,2021.0
301007,德迈仕,2021-06-16,C 制造业,创业板,SZSE,2021.0
301008,宏昌科技,2021-06-11,C 制造业,创业板,SZSE,2021.0
301009,可靠股份,2021-06-17,C 制造业,创业板,SZSE,2021.0
301010,晶雪节能,2021-06-18,C 制造业,创业板,SZSE,2021.0
301011,华立科技,2021-06-17,C 制造业,创业板,SZSE,2021.0
301012,扬电科技,2021-06-22,C 制造业,创业板,SZSE,2021.0
301013,利和兴,2021-06-29,C 制造业,创业板,SZSE,2021.0
301015,百洋医药,2021-06-30,F 批发零售,创业板,SZSE,2021.0
301016,雷尔伟,2021-06-30,C 制造业,创业板,SZSE,2021.0
301017,漱玉平民,2021-07-05,F 批发零售,创业板,SZSE,2021.0
301018,申菱环境,2021-07-07,C 制造业,创业板,SZSE,2021.0
301019,宁波色母,2021-06-28,C 制造业,创业板,SZSE,2021.0
301020,密封科技,2021-07-06,C 制造业,创业板,SZSE,2021.0
301021,英诺激光,2021-07-06,C 制造业,创业板,SZSE,2021.0
301022,海泰科,2021-07-02,C 制造业,创业板,SZSE,2021.0
301023,江南奕帆,2021-07-07,C 制造业,创业板,SZSE,2021.0
301024,霍普股份,2021-07-28,M 科研服务,创业板,SZSE,2021.0
301025,读客文化,2021-07-19,R 文化传播,创业板,SZSE,2021.0
301026,浩通科技,2021-07-16,C 制造业,创业板,SZSE,2021.0
301027,华蓝集团,2021-07-15,M 科研服务,创业板,SZSE,2021.0
301028,东亚机械,2021-07-20,C 制造业,创业板,SZSE,2021.0
301029,怡合达,2021-07-23,C 制造业,创业板,SZSE,2021.0
301030,仕净科技,2021-07-22,C 制造业,创业板,SZSE,2021.0
301031,中熔电气,2021-07-15,C 制造业,创业板,SZSE,2021.0
301032,新柴股份,2021-07-22,C 制造业,创业板,SZSE,2021.0
301033,迈普医学,2021-07-26,C 制造业,创业板,SZSE,2021.0
301035,润丰股份,2021-07-28,C 制造业,创业板,SZSE,2021.0
301036,双乐股份,2021-07-29,C 制造业,创业板,SZSE,2021.0
301037,保立佳,2021-07-30,C 制造业,创业板,SZSE,2021.0
301038,深水规院,2021-08-04,M 科研服务,创业板,SZSE,2021.0
301039,中集车辆,2021-07-08,C 制造业,创业板,SZSE,2021.0
301040,中环海陆,2021-08-03,C 制造业,创业板,SZSE,2021.0
301041,金百泽,2021-08-11,C 制造业,创业板,SZSE,2021.0
301042,安联锐视,2021-08-05,C 制造业,创业板,SZSE,2021.0
301043,绿岛风,2021-08-11,C 制造业,创业板,SZSE,2021.0
301045,天禄科技,2021-08-13,C 制造业,创业板,SZSE,2021.0
301046,能辉科技,2021-08-17,E 建筑业,创业板,SZSE,2021.0
301047,义翘神州,2021-08-16,M 科研服务,创业板,SZSE,2021.0
301048,金鹰重工,2021-08-18,C 制造业,创业板,SZSE,2021.0
301049,超越科技,2021-08-24,N 公共环保,创业板,SZSE,2021.0
301050,雷电微力,2021-08-24,C 制造业,创业板,SZSE,2021.0
301051,信濠光电,2021-08-27,C 制造业,创业板,SZSE,2021.0
301052,果麦文化,2021-08-30,R 文化传播,创业板,SZSE,2021.0
301053,远信工业,2021-09-01,C 制造业,创业板,SZSE,2021.0
301055,张小泉,2021-09-06,C 制造业,创业板,SZSE,2021.0
301056,森赫股份,2021-09-07,C 制造业,创业板,SZSE,2021.0
301057,汇隆新材,2021-09-09,C 制造业,创业板,SZSE,2021.0
301058,中粮科工,2021-09-09,M 科研服务,创业板,SZSE,2021.0
301059,金三江,2021-09-13,C 制造业,创业板,SZSE,2021.0
301060,兰卫医学,2021-09-13,F 批发零售,创业板,SZSE,2021.0
301061,匠心家居,2021-09-13,C 制造业,创业板,SZSE,2021.0
301062,上海艾录,2021-09-14,C 制造业,创业板,SZSE,2021.0
301063,海锅股份,2021-09-24,C 制造业,创业板,SZSE,2021.0
301065,本立科技,2021-09-14,C 制造业,创业板,SZSE,2021.0
301066,万事利,2021-09-22,C 制造业,创业板,SZSE,2021.0
301067,显盈科技,2021-09-22,C 制造业,创业板,SZSE,2021.0
301068,大地海洋,2021-09-28,C 制造业,创业板,SZSE,2021.0
301069,凯盛新材,2021-09-27,C 制造业,创业板,SZSE,2021.0
301070,开勒股份,2021-09-23,C 制造业,创业板,SZSE,2021.0
301071,力量钻石,2021-09-24,C 制造业,创业板,SZSE,2021.0
301072,中捷精工,2021-09-29,C 制造业,创业板,SZSE,2021.0
301073,君亭酒店,2021-09-30,H 住宿餐饮,创业板,SZSE,2021.0
301075,多瑞医药,2021-09-29,C 制造业,创业板,SZSE,2021.0
301076,新瀚新材,2021-10-11,C 制造业,创业板,SZSE,2021.0
301077,星华新材,2021-09-30,C 制造业,创业板,SZSE,2021.0
301078,孩子王,2021-10-14,F 批发零售,创业板,SZSE,2021.0
301079,邵阳液压,2021-10-19,C 制造业,创业板,SZSE,2021.0
301080,百普赛斯,2021-10-18,M 科研服务,创业板,SZSE,2021.0
301081,严牌股份,2021-10-20,C 制造业,创业板,SZSE,2021.0
301082,久盛电气,2021-10-27,C 制造业,创业板,SZSE,2021.0
301083,百胜智能,2021-10-21,C 制造业,创业板,SZSE,2021.0
301085,亚康股份,2021-10-18,I 信息技术,创业板,SZSE,2021.0
301086,鸿富瀚,2021-10-20,C 制造业,创业板,SZSE,2021.0
301087,可孚医疗,2021-10-25,C 制造业,创业板,SZSE,2021.0
301088,戎美股份,2021-10-28,F 批发零售,创业板,SZSE,2021.0
301089,拓新药业,2021-10-27,C 制造业,创业板,SZSE,2021.0
301090,华润材料,2021-10-26,C 制造业,创业板,SZSE,2021.0
301091,深城交,2021-10-29,M 科研服务,创业板,SZSE,2021.0
301092,争光股份,2021-11-02,C 制造业,创业板,SZSE,2021.0
301093,华兰股份,2021-11-01,C 制造业,创业板,SZSE,2021.0
301095,广立微,2022-08-05,I 信息技术,创业板,SZSE,2022.0
301096,百诚医药,2021-12-20,M 科研服务,创业板,SZSE,2021.0
301097,天益医疗,2022-04-07,C 制造业,创业板,SZSE,2022.0
301098,金埔园林,2021-11-12,E 建筑业,创业板,SZSE,2021.0
301099,雅创电子,2021-11-22,F 批发零售,创业板,SZSE,2021.0
301100,风光股份,2021-12-17,C 制造业,创业板,SZSE,2021.0
301101,明月镜片,2021-12-16,C 制造业,创业板,SZSE,2021.0
301102,兆讯传媒,2022-03-28,L 商务服务,创业板,SZSE,2022.0
301103,何氏眼科,2022-03-22,Q 卫生,创业板,SZSE,2022.0
301105,鸿铭股份,2022-12-30,C 制造业,创业板,SZSE,2022.0
301106,骏成科技,2022-01-28,C 制造业,创业板,SZSE,2022.0
301107,瑜欣电子,2022-05-24,C 制造业,创业板,SZSE,2022.0
301108,洁雅股份,2021-12-03,C 制造业,创业板,SZSE,2021.0
301109,军信股份,2022-04-13,N 公共环保,创业板,SZSE,2022.0
301110,青木科技,2022-03-11,I 信息技术,创业板,SZSE,2022.0
301111,粤万年青,2021-12-07,C 制造业,创业板,SZSE,2021.0
301112,信邦智能,2022-06-29,C 制造业,创业板,SZSE,2022.0
301113,雅艺科技,2021-12-22,C 制造业,创业板,SZSE,2021.0
301115,联检科技,2022-08-31,M 科研服务,创业板,SZSE,2022.0
301116,益客食品,2022-01-18,C 制造业,创业板,SZSE,2022.0
301117,佳缘科技,2022-01-17,I 信息技术,创业板,SZSE,2022.0
301118,恒光股份,2021-11-18,C 制造业,创业板,SZSE,2021.0
301119,正强股份,2021-11-22,C 制造业,创业板,SZSE,2021.0
301120,新特电气,2022-04-19,C 制造业,创业板,SZSE,2022.0
301121,紫建电子,2022-08-08,C 制造业,创业板,SZSE,2022.0
301122,采纳股份,2022-01-26,C 制造业,创业板,SZSE,2022.0
301123,奕东电子,2022-01-25,C 制造业,创业板,SZSE,2022.0
301125,腾亚精工,2022-06-08,C 制造业,创业板,SZSE,2022.0
301126,达嘉维康,2021-12-07,F 批发零售,创业板,SZSE,2021.0
301127,武汉天源,2021-12-30,D 水电煤气,创业板,SZSE,2021.0
301128,强瑞技术,2021-11-10,C 制造业,创业板,SZSE,2021.0
301129,瑞纳智能,2021-11-02,C 制造业,创业板,SZSE,2021.0
301130,西点药业,2022-02-23,C 制造业,创业板,SZSE,2022.0
301131,聚赛龙,2022-03-14,C 制造业,创业板,SZSE,2022.0
301132,满坤科技,2022-08-10,C 制造业,创业板,SZSE,2022.0
301133,金钟股份,2021-11-26,C 制造业,创业板,SZSE,2021.0
301135,瑞德智能,2022-04-12,C 制造业,创业板,SZSE,2022.0
301136,招标股份,2022-01-11,M 科研服务,创业板,SZSE,2022.0
301137,哈焊华通,2022-03-22,C 制造业,创业板,SZSE,2022.0
301138,华研精机,2021-12-15,C 制造业,创业板,SZSE,2021.0
301139,元道通信,2022-07-08,I 信息技术,创业板,SZSE,2022.0
301141,中科磁业,2023-04-03,C 制造业,创业板,SZSE,2023.0
301148,嘉戎技术,2022-04-21,N 公共环保,创业板,SZSE,2022.0
301149,隆华新材,2021-11-10,C 制造业,创业板,SZSE,2021.0
301150,中一科技,2022-04-21,C 制造业,创业板,SZSE,2022.0
301151,冠龙节能,2022-04-11,C 制造业,创业板,SZSE,2022.0
301152,天力锂能,2022-08-29,C 制造业,创业板,SZSE,2022.0
301153,中科江南,2022-05-18,I 信息技术,创业板,SZSE,2022.0
301155,海力风电,2021-11-24,C 制造业,创业板,SZSE,2021.0
301156,美农生物,2022-06-17,C 制造业,创业板,SZSE,2022.0
301157,华塑科技,2023-03-09,C 制造业,创业板,SZSE,2023.0
301158,德石股份,2022-01-17,C 制造业,创业板,SZSE,2022.0
301159,三维天地,2022-01-07,I 信息技术,创业板,SZSE,2022.0
301160,翔楼新材,2022-06-06,C 制造业,创业板,SZSE,2022.0
301161,唯万密封,2022-09-14,C 制造业,创业板,SZSE,2022.0
301162,国能日新,2022-04-29,I 信息技术,创业板,SZSE,2022.0
301163,宏德股份,2022-04-19,C 制造业,创业板,SZSE,2022.0
301165,锐捷网络,2022-11-21,C 制造业,创业板,SZSE,2022.0
301166,优宁维,2021-12-28,F 批发零售,创业板,SZSE,2021.0
